mean,stdev,variance,skew,kurtosis,max,min,rms,en,fine_stdev,label
132.3333,11.4591,131.3116,0.7065,-1.5000,145.5640,125.5640,132.6637,17599.6522,0.1778,ECU3
113.1413,0.7113,0.5059,-0.7071,-1.5000,113.5520,112.3200,113.1428,12801.2986,0.7113,ECU3
108.0080,0.0000,0.0000,0.0000,-3.0000,108.0080,108.0080,108.0080,11665.7281,0.0000,ECU3
122.6893,2.7947,7.8105,0.6211,-1.5000,125.8720,120.6360,122.7106,15057.8795,2.7947,ECU3
129.4653,1.1661,1.3597,0.6520,-1.5000,130.8000,128.6440,129.4688,16762.1790,1.1661,ECU3
120.8413,0.7113,0.5059,-0.7071,-1.5000,121.2520,120.0200,120.8427,14602.9651,0.7113,ECU3
116.4267,0.7113,0.5059,0.7071,-1.5000,117.2480,116.0160,116.4281,13555.5060,0.7113,ECU3
-28.5527,251.4689,63236.6161,-0.7071,-1.5000,117.5560,-318.9220,207.2993,42972.9988,9.0275,ECU3
120.7387,0.6412,0.4111,-0.5280,-1.5000,121.2520,120.0200,120.7398,14578.0997,0.6412,ECU3
106.1600,3.2008,10.2453,0.7071,-1.5000,109.8560,104.3120,106.1922,11276.7758,3.2008,ECU3
125.5640,0.0000,0.0000,0.0000,-3.0000,125.5640,125.5640,125.5640,15766.3181,0.0000,ECU3
114.1680,1.3425,1.8024,0.6655,-1.5000,115.7080,113.2440,114.1733,13035.5338,1.3425,ECU3
120.5333,17.7824,316.2133,-0.7071,-1.5000,130.8000,100.0000,121.4047,14739.0933,17.7824,ECU3
111.2933,1.4226,2.0238,0.7071,-1.5000,112.9360,110.4720,111.2994,12387.5552,1.4226,ECU3
106.6733,1.1661,1.3597,0.6520,-1.5000,108.0080,105.8520,106.6776,11380.1065,1.1661,ECU3
108.4187,0.9410,0.8854,-0.3818,-1.5000,109.2400,107.3920,108.4214,11755.1975,0.9410,ECU3
103.7987,0.3556,0.1265,-0.7071,-1.5000,104.0040,103.3880,103.7991,10774.2475,0.3556,ECU3
106.0573,0.7751,0.6008,-0.2391,-1.5000,106.7760,105.2360,106.0592,11248.5585,0.7751,ECU3
115.5027,0.1778,0.0316,0.7071,-1.5000,115.7080,115.4000,115.5028,13340.8871,0.1778,ECU3
117.9667,0.3556,0.1265,-0.7071,-1.5000,118.1720,117.5560,117.9670,13916.2188,0.3556,ECU3
113.5520,0.0000,0.0000,-0.7154,-1.4922,113.5520,113.5520,113.5520,12894.0567,0.0000,ECU3
120.9440,0.3080,0.0949,-0.0000,-1.5000,121.2520,120.6360,120.9443,14627.5144,0.3080,ECU3
110.7800,0.6160,0.3795,0.0000,-1.5000,111.3960,110.1640,110.7811,12272.4614,0.6160,ECU3
131.4987,1.7782,3.1621,0.7071,-1.5000,133.5520,130.4720,131.5067,17294.0074,1.7782,ECU3
108.0080,1.2320,1.5178,-0.0000,-1.5000,109.2400,106.7760,108.0127,11666.7399,1.2320,ECU3
111.7040,1.4114,1.9921,0.3818,-1.5000,113.2440,110.4720,111.7099,12479.1117,1.4114,ECU3
112.7307,1.9802,3.9210,-0.6309,-1.5000,114.1680,110.4720,112.7423,12710.8172,1.9802,ECU3
162.0733,15.1150,228.4641,-0.7071,-1.5000,170.8000,144.6200,162.5425,26420.0748,15.1150,ECU3
110.6773,2.2281,4.9645,0.6919,-1.5000,113.2440,109.2400,110.6923,12252.7818,2.2281,ECU3
127.3093,1.6963,2.8775,-0.1108,-1.5000,128.9520,125.5640,127.3169,16209.5847,1.6963,ECU3
121.0467,0.8891,0.7905,-0.7071,-1.5000,121.5600,120.0200,121.0488,14652.8225,0.8891,ECU3
116.5293,0.8891,0.7905,0.7071,-1.5000,117.5560,116.0160,116.5316,13579.6125,0.8891,ECU3
121.0467,0.3556,0.1265,-0.7071,-1.5000,121.2520,120.6360,121.0470,14652.3798,0.3556,ECU3
120.4307,0.9901,0.9803,0.6309,-1.5000,121.5600,119.7120,120.4334,14504.1990,0.9901,ECU3
104.0040,0.3080,0.0949,0.0000,-1.5000,104.3120,103.6960,104.0043,10816.8953,0.3080,ECU3
125.6667,0.3556,0.1265,-0.7071,-1.5000,125.8720,125.2560,125.6670,15792.1954,0.3556,ECU3
107.3920,1.6298,2.6562,-0.5952,-1.5000,108.6240,105.5440,107.4002,11534.8125,1.6298,ECU3
110.4720,0.3080,0.0949,-0.0000,-1.5000,110.7800,110.1640,110.4723,12204.1260,0.3080,ECU3
117.6587,2.1851,4.7748,0.3331,-1.5000,120.0200,115.7080,117.6722,13846.7451,2.1851,ECU3
108.6240,0.6160,0.3795,-0.0000,-1.5000,109.2400,108.0080,108.6252,11799.4263,0.6160,ECU3
117.4533,0.1778,0.0316,-0.7071,-1.5000,117.5560,117.2480,117.4534,13795.3066,0.1778,ECU3
131.0053,0.1778,0.0316,-0.7071,-1.5000,131.1080,130.8000,131.0054,17162.4184,0.1778,ECU3
115.6053,0.7113,0.5059,-0.7071,-1.5000,116.0160,114.7840,115.6068,13364.9304,0.7113,ECU3
117.4533,2.6195,6.8618,-0.0719,-1.5000,120.0200,114.7840,117.4728,13799.8601,2.6195,ECU3
127.8227,3.6745,13.5023,-0.5113,-1.5000,130.8000,123.7160,127.8579,16347.6357,3.6745,ECU3
122.6893,3.6745,13.5023,0.5113,-1.5000,126.7960,119.7120,122.7260,15061.6741,3.6745,ECU3
113.3467,0.3556,0.1265,-0.7071,-1.5000,113.5520,112.9360,113.3470,12847.5512,0.3556,ECU3
120.7387,0.6412,0.4111,-0.5280,-1.5000,121.2520,120.0200,120.7398,14578.0997,0.6412,ECU3
133.4627,13.1474,172.8547,0.7071,-1.5000,148.6440,125.8720,133.8937,17927.5198,1.6004,ECU3
114.4760,1.1105,1.2332,0.4703,-1.5000,115.7080,113.5520,114.4796,13105.5767,1.1105,ECU3
109.5480,12.3315,152.0670,0.6755,-1.5000,123.7160,101.2320,110.0097,12102.1423,12.3315,ECU3
110.2667,0.3556,0.1265,-0.7071,-1.5000,110.4720,109.8560,110.2670,12158.8221,0.3556,ECU3
129.5680,1.0669,1.1384,0.7071,-1.5000,130.8000,128.9520,129.5709,16788.6255,1.0669,ECU3
115.4000,0.6160,0.3795,0.0000,-1.5000,116.0160,114.7840,115.4011,13317.4130,0.6160,ECU3
120.8480,13.2016,174.2817,-0.5979,-1.5000,130.8000,105.8720,121.3278,14720.4269,2.8452,ECU3
127.3093,6.0460,36.5543,-0.7071,-1.5000,130.8000,120.3280,127.4050,16232.0359,6.0460,ECU3
103.9013,0.9901,0.9803,-0.6309,-1.5000,104.6200,102.7720,103.9045,10796.1406,0.9901,ECU3
106.4680,0.5335,0.2846,0.7071,-1.5000,107.0840,106.1600,106.4689,11335.6248,0.5335,ECU3
130.8000,0.0000,0.0000,-0.6905,-1.5155,130.8000,130.8000,130.8000,17108.6400,0.0000,ECU3
104.8253,2.5646,6.5772,0.5280,-1.5000,107.7000,102.7720,104.8462,10992.7353,2.5646,ECU3
106.4680,0.5335,0.2846,0.7071,-1.5000,107.0840,106.1600,106.4689,11335.6248,0.5335,ECU3
168.9320,0.8149,0.6640,-0.5952,-1.5000,169.5480,168.0080,168.9333,28538.4633,0.8149,ECU3
113.3600,12.4361,154.6572,0.7071,-1.5000,127.7200,106.1800,113.8139,12953.5944,0.8891,ECU3
121.3547,0.3556,0.1265,-0.7071,-1.5000,121.5600,120.9440,121.3550,14727.0394,0.3556,ECU3
203.7987,0.1778,0.0316,0.7071,-1.5000,204.0040,203.6960,203.7987,41533.9176,0.1778,ECU3
118.1720,14.7100,216.3848,-0.6901,-1.5000,127.7200,101.2320,118.7808,14108.8781,14.7100,ECU3
107.1867,1.4226,2.0238,-0.7071,-1.5000,108.0080,105.5440,107.1930,11490.3307,1.4226,ECU3
125.8720,0.3080,0.0949,0.0000,-1.5000,126.1800,125.5640,125.8723,15843.8236,0.3080,ECU3
186.9813,0.9410,0.8854,0.3818,-1.5000,188.0080,186.1600,186.9829,34962.6093,0.9410,ECU3
103.0800,1.6298,2.6562,-0.5952,-1.5000,104.3120,101.2320,103.0886,10627.2572,1.6298,ECU3
117.4533,0.1778,0.0316,-0.7071,-1.5000,117.5560,117.2480,117.4534,13795.3066,0.1778,ECU3
121.9707,15.8263,250.4726,-0.7071,-1.5000,131.1080,103.6960,122.6533,15043.8252,15.8263,ECU3
116.1187,0.1778,0.0316,0.7071,-1.5000,116.3240,116.0160,116.1188,13483.5658,0.1778,ECU3
120.0200,0.0000,0.0000,0.7154,-1.4922,120.0200,120.0200,120.0200,14404.8004,0.0000,ECU3
116.1187,12.8932,166.2333,-0.7067,-1.5000,123.7160,101.2320,116.5949,13594.3670,12.8932,ECU3
103.7987,0.9410,0.8854,-0.3818,-1.5000,104.6200,102.7720,103.8015,10774.7535,0.9410,ECU3
119.1987,3.1611,9.9923,-0.4451,-1.5000,121.8680,115.7080,119.2266,14214.9837,3.1611,ECU3
112.7307,15.6758,245.7294,0.6961,-1.5000,130.8000,102.7720,113.4549,12872.0228,15.6758,ECU3
116.9400,1.0669,1.1384,-0.7071,-1.5000,117.5560,115.7080,116.9432,13675.7225,1.0669,ECU3
115.5027,2.1633,4.6800,-0.1728,-1.5000,117.5560,113.2440,115.5162,13343.9860,2.1633,ECU3
112.0120,2.1339,4.5535,-0.7071,-1.5000,113.2440,109.5480,112.0255,12549.7238,2.1339,ECU3
106.7760,0.0000,0.0000,0.7154,-1.4922,106.7760,106.7760,106.7760,11401.1142,0.0000,ECU3
120.3280,0.5335,0.2846,0.7071,-1.5000,120.9440,120.0200,120.3288,14479.0173,0.5335,ECU3
105.8720,0.3080,0.0949,0.0000,-1.5000,106.1800,105.5640,105.8723,11208.9436,0.3080,ECU3
121.1493,0.4705,0.2213,-0.3818,-1.5000,121.5600,120.6360,121.1499,14677.3085,0.4705,ECU3
111.2933,1.9561,3.8262,0.7071,-1.5000,113.5520,110.1640,111.3048,12388.7568,1.9561,ECU3
120.2253,0.3556,0.1265,0.7071,-1.5000,120.6360,120.0200,120.2257,14454.2151,0.3556,ECU3
115.7080,0.3080,0.0949,0.0000,-1.5000,116.0160,115.4000,115.7083,13388.4045,0.3080,ECU3
139.2053,23.0940,533.3333,0.7071,-1.5000,165.8720,125.8720,140.4766,19733.6804,0.0000,ECU3
105.7493,0.8891,0.7905,0.7071,-1.5000,106.7760,105.2360,105.7518,11183.4485,0.8891,ECU3
109.2400,0.5335,0.2846,-0.7071,-1.5000,109.5480,108.6240,109.2409,11933.5673,0.5335,ECU3
127.6173,2.7606,7.6207,0.6972,-1.5000,130.8000,125.8720,127.6372,16291.2643,2.7606,ECU3
107.3920,1.0669,1.1384,-0.7071,-1.5000,108.0080,106.1600,107.3955,11533.8006,1.0669,ECU3
102.9773,0.3556,0.1265,0.7071,-1.5000,103.3880,102.7720,102.9777,10604.4155,0.3556,ECU3
105.7493,0.4705,0.2213,-0.3818,-1.5000,106.1600,105.2360,105.7500,11183.0691,0.4705,ECU3
123.8187,12.0920,146.2170,-0.7071,-1.5000,130.8000,109.8560,124.2117,15428.5402,12.0920,ECU3
105.8520,1.8480,3.4151,0.0000,-1.5000,107.7000,104.0040,105.8628,11206.9226,1.8480,ECU3
120.6360,1.0669,1.1384,0.7071,-1.5000,121.8680,120.0200,120.6391,14553.8034,1.0669,ECU3
110.4720,2.4447,5.9764,0.5952,-1.5000,113.2440,108.6240,110.4900,12208.0471,2.4447,ECU3
125.6667,0.3556,0.1265,-0.7071,-1.5000,125.8720,125.2560,125.6670,15792.1954,0.3556,ECU3
108.0080,0.0000,0.0000,0.0000,-3.0000,108.0080,108.0080,108.0080,11665.7281,0.0000,ECU3
116.5293,1.5193,2.3084,-0.6746,-1.5000,117.5560,114.7840,116.5359,13580.6244,1.5193,ECU3
130.8000,0.0000,0.0000,-0.6905,-1.5155,130.8000,130.8000,130.8000,17108.6400,0.0000,ECU3
145.3387,2.0508,4.2056,0.6892,-1.5000,147.7000,144.0040,145.3483,21126.1318,2.0508,ECU3
127.7200,1.8735,3.5100,-0.6857,-1.5000,128.9520,125.5640,127.7292,16314.7384,1.8735,ECU3
116.2213,0.9410,0.8854,0.3818,-1.5000,117.2480,115.4000,116.2239,13507.9886,0.9410,ECU3
116.5293,1.5193,2.3084,-0.6746,-1.5000,117.5560,114.7840,116.5359,13580.6244,1.5193,ECU3
120.9440,0.8149,0.6640,-0.5952,-1.5000,121.5600,120.0200,120.9458,14627.8938,0.8149,ECU3
115.7080,0.8149,0.6640,-0.5952,-1.5000,116.3240,114.7840,115.7099,13388.7840,0.8149,ECU3
105.8520,1.0669,1.1384,0.7071,-1.5000,107.0840,105.2360,105.8556,11205.4048,1.0669,ECU3
115.5027,0.6412,0.4111,-0.5280,-1.5000,116.0160,114.7840,115.5039,13341.1401,0.6412,ECU3
112.5253,2.0965,4.3954,-0.5557,-1.5000,114.1680,110.1640,112.5384,12664.8809,2.0965,ECU3
114.7840,1.3425,1.8024,-0.6655,-1.5000,115.7080,113.2440,114.7892,13176.5683,1.3425,ECU3
109.9587,0.3556,0.1265,-0.7071,-1.5000,110.1640,109.5480,109.9591,12090.9927,0.3556,ECU3
106.6733,0.4705,0.2213,-0.3818,-1.5000,107.0840,106.1600,106.6740,11379.3476,0.4705,ECU3
115.1947,0.3556,0.1265,-0.7071,-1.5000,115.4000,114.7840,115.1950,13269.8956,0.3556,ECU3
152.4360,11.6369,135.4183,0.7065,-1.5000,165.8720,145.5640,152.7318,23327.0130,0.1778,ECU3
114.5787,1.9561,3.8262,-0.7071,-1.5000,115.7080,112.3200,114.5898,13130.8216,1.9561,ECU3
124.3320,2.5211,6.3559,-0.4221,-1.5000,126.4880,121.5600,124.3490,15462.6835,2.5211,ECU3
127.8227,3.6745,13.5023,-0.5113,-1.5000,130.8000,123.7160,127.8579,16347.6357,3.6745,ECU3
104.8253,2.5646,6.5772,0.5280,-1.5000,107.7000,102.7720,104.8462,10992.7353,2.5646,ECU3
112.1147,1.5502,2.4032,-0.2391,-1.5000,113.5520,110.4720,112.1218,12571.3006,1.5502,ECU3
110.9853,11.0251,121.5524,0.7071,-1.5000,123.7160,104.6200,111.3498,12398.7792,11.0251,ECU3
110.3693,0.3556,0.1265,0.7071,-1.5000,110.7800,110.1640,110.3697,12181.4741,0.3556,ECU3
113.1413,0.4705,0.2213,-0.3818,-1.5000,113.5520,112.6280,113.1420,12801.1089,0.4705,ECU3
125.8720,0.0000,0.0000,-0.7154,-1.4922,125.8720,125.8720,125.8720,15843.7604,0.0000,ECU3
117.8640,3.4297,11.7631,0.3193,-1.5000,121.5600,114.7840,117.8973,13899.7646,3.4297,ECU3
119.4040,14.0571,197.6017,-0.5105,-1.5000,130.8000,103.6960,119.9544,14389.0497,14.0571,ECU3
104.0040,1.2320,1.5178,-0.0000,-1.5000,105.2360,102.7720,104.0089,10817.8439,1.2320,ECU3
128.5413,4.1817,17.4866,-0.7028,-1.5000,131.1080,123.7160,128.5867,16534.5321,4.1817,ECU3
117.9667,1.8819,3.5416,0.3818,-1.5000,120.0200,116.3240,117.9767,13918.4955,1.8819,ECU3
121.5600,0.0000,0.0000,0.7154,-1.4922,121.5600,121.5600,121.5600,14776.8336,0.0000,ECU3
110.6773,3.9242,15.3996,-0.6876,-1.5000,113.2440,106.1600,110.7237,12259.7385,3.9242,ECU3
125.6667,0.1778,0.0316,0.7071,-1.5000,125.8720,125.5640,125.6668,15792.1322,0.1778,ECU3
121.5600,14.9499,223.4996,-0.7017,-1.5000,130.8000,104.3120,122.1713,14925.8333,14.9499,ECU3
119.3080,11.6369,135.4183,-0.7065,-1.5000,126.1800,105.8720,119.6857,14324.6777,0.1778,ECU3
113.0387,0.3556,0.1265,-0.7071,-1.5000,113.2440,112.6280,113.0390,12777.8245,0.3556,ECU3
105.6467,1.7782,3.1621,0.7071,-1.5000,107.7000,104.6200,105.6566,11163.3263,1.7782,ECU3
130.8000,0.0000,0.0000,-0.6905,-1.5155,130.8000,130.8000,130.8000,17108.6400,0.0000,ECU3
110.3693,3.5698,12.7434,0.6835,-1.5000,114.4760,108.0080,110.4078,12189.8853,3.5698,ECU3
119.4040,1.6298,2.6562,-0.5952,-1.5000,120.6360,117.5560,119.4114,14259.0860,1.6298,ECU3
128.7400,14.8439,220.3425,0.7040,-1.5000,145.8720,119.7120,129.3093,16720.8826,3.3220,ECU3
306.0573,1.4226,2.0238,0.7071,-1.5000,307.7000,305.2360,306.0595,93672.4405,1.4226,ECU3
119.4040,14.0571,197.6017,-0.5105,-1.5000,130.8000,103.6960,119.9544,14389.0497,14.0571,ECU3
118.2747,1.5193,2.3084,0.6746,-1.5000,120.0200,117.2480,118.2812,13990.4357,1.5193,ECU3
121.1493,0.4705,0.2213,-0.3818,-1.5000,121.5600,120.6360,121.1499,14677.3085,0.4705,ECU3
116.1187,1.2448,1.5494,-0.2948,-1.5000,117.2480,114.7840,116.1231,13484.5777,1.2448,ECU3
116.3240,1.0669,1.1384,0.7071,-1.5000,117.5560,115.7080,116.3273,13532.0319,1.0669,ECU3
115.6053,0.7113,0.5059,-0.7071,-1.5000,116.0160,114.7840,115.6068,13364.9304,0.7113,ECU3
118.3773,1.4226,2.0238,0.7071,-1.5000,120.0200,117.5560,118.3830,14014.5422,1.4226,ECU3
117.1453,11.1151,123.5445,-0.7065,-1.5000,123.7160,104.3120,117.4963,13805.3922,11.1151,ECU3
112.9360,1.0669,1.1384,0.7071,-1.5000,114.1680,112.3200,112.9394,12755.2990,1.0669,ECU3
120.9440,0.3080,0.0949,-0.0000,-1.5000,121.2520,120.6360,120.9443,14627.5144,0.3080,ECU3
239.2053,110.1514,12133.3333,0.6810,-1.5000,365.8720,165.8720,255.5545,65308.0804,0.0000,ECU3
113.9627,1.2448,1.5494,0.7071,-1.5000,115.4000,113.2440,113.9672,12988.5224,1.2448,ECU3
134.0787,13.9485,194.5600,0.7067,-1.5000,150.1840,125.8720,134.5615,18106.7955,2.4056,ECU3
44.6970,3.4516,11.9133,1.1307,-0.6865,49.8560,42.7720,44.7968,2006.7568,3.4516,ECU4
41.3290,0.1540,0.0237,1.1547,-0.6667,41.5600,41.2520,41.3292,1708.1040,0.1540,ECU4
45.5440,2.5398,6.4508,-0.1153,-1.8478,47.7000,42.7720,45.5971,2079.0940,2.5398,ECU4
49.9330,13.1190,172.1070,1.1397,-0.6789,69.5680,42.7720,51.2092,2622.3847,13.1190,ECU4
33.5520,0.0000,0.0000,-1.1547,-0.6667,33.5520,33.5520,33.5520,1125.7367,0.0000,ECU4
38.3260,1.5400,2.3716,1.1547,-0.6667,40.6360,37.5560,38.3492,1470.6610,1.5400,ECU4
53.0900,12.3110,151.5611,-0.0200,-1.9734,63.7160,41.2320,54.1500,2932.2189,12.3110,ECU4
46.2370,1.2159,1.4783,0.9503,-0.7862,48.0080,45.2360,46.2490,2138.9689,1.2159,ECU4
53.6290,0.5260,0.2767,-0.4347,-1.1543,54.1680,52.9360,53.6309,2876.2772,0.5260,ECU4
49.8560,2.3457,5.5021,0.9149,-0.8605,53.2440,48.0080,49.8974,2489.7473,2.3457,ECU4
47.5460,1.3659,1.8657,0.2780,-1.4266,49.2400,46.1600,47.5607,2262.0214,1.3659,ECU4
55.7950,11.4615,131.3670,-0.0011,-1.9976,65.8720,45.5640,56.6710,3211.6072,0.2949,ECU4
48.1620,0.3080,0.0949,1.1547,-0.6667,48.6240,48.0080,48.1627,2319.6494,0.3080,ECU4
36.4780,0.9240,0.8538,-0.2138,-1.7202,37.2480,35.4000,36.4868,1331.2848,0.9240,ECU4
44.0810,0.2949,0.0870,-0.4934,-1.3719,44.3120,43.6960,44.0817,1943.1998,0.2949,ECU4
48.4700,1.6004,2.5613,-0.9218,-0.8880,49.5480,46.1600,48.4898,2351.2619,1.6004,ECU4
70.8000,0.0000,0.0000,-1.1547,-0.6667,70.8000,70.8000,70.8000,5012.6400,0.0000,ECU4
38.0950,2.4039,5.7788,0.8825,-0.8249,41.5600,36.0160,38.1518,1455.5631,2.4039,ECU4
41.8680,2.7663,7.6524,0.9371,-0.8721,45.8720,40.0200,41.9365,1758.6687,2.7663,ECU4
40.4050,0.4620,0.2134,0.2138,-1.7202,40.9440,40.0200,40.4070,1632.7241,0.4620,ECU4
71.9350,1.7309,2.9961,0.1391,-1.8168,73.8600,70.4720,71.9506,5176.8913,1.7309,ECU4
50.2410,0.1540,0.0237,1.1547,-0.6667,50.4720,50.1640,50.2412,2524.1759,0.1540,ECU4
70.4920,0.6160,0.3795,-1.1547,-0.6667,70.8000,69.5680,70.4940,4969.4067,0.6160,ECU4
37.6330,1.7849,3.1858,0.4339,-0.9761,40.0200,35.7080,37.6647,1418.6321,1.7849,ECU4
54.5630,20.7975,432.5354,1.1105,-0.6970,85.5640,40.9440,57.4589,3301.5225,2.4170,ECU4
47.3920,0.8712,0.7589,-0.8165,-1.0000,48.0080,46.1600,47.3980,2246.5708,0.8712,ECU4
38.9420,2.1560,4.6483,-1.1547,-0.6667,40.0200,35.7080,38.9867,1519.9656,2.1560,ECU4
51.5500,1.9722,3.8894,-0.0484,-1.9358,53.2440,49.5480,51.5783,2660.3196,1.9722,ECU4
57.1810,12.7184,161.7579,0.0073,-1.9902,68.9520,46.1800,58.2322,3390.9852,1.3158,ECU4
50.8570,1.1896,1.4151,1.1049,-0.7093,52.6280,50.1640,50.8674,2587.4957,1.1896,ECU4
49.0860,14.5349,211.2621,1.1262,-0.6867,70.8000,40.0000,50.6743,2567.8820,14.5349,ECU4
63.4080,14.7840,218.5667,-1.1547,-0.6667,70.8000,41.2320,64.6877,4184.4995,14.7840,ECU4
31.3190,1.6940,2.8696,1.1547,-0.6667,33.8600,30.4720,31.3533,983.0320,1.6940,ECU4
29.9330,2.4943,6.2215,0.5503,-1.3037,33.2440,28.0080,30.0108,900.6506,2.4943,ECU4
47.5460,0.9240,0.8538,-1.1547,-0.6667,48.0080,46.1600,47.5527,2261.2624,0.9240,ECU4
50.8570,1.0483,1.0988,0.6920,-0.9361,52.3200,49.8560,50.8651,2587.2586,1.0483,ECU4
50.4720,1.8480,3.4151,1.1547,-0.6667,53.2440,49.5480,50.4974,2549.9841,1.8480,ECU4
51.0880,2.0585,4.2373,1.1372,-0.6792,54.1680,49.8560,51.1191,2613.1617,2.0585,ECU4
72.1810,8.9468,80.0448,1.1359,-0.6820,85.5640,67.1040,72.5957,5270.1303,1.2668,ECU4
36.7090,0.8100,0.6561,0.0714,-1.9054,37.5560,36.0160,36.7157,1348.0428,0.8100,ECU4
35.5540,0.1778,0.0316,0.0000,-2.0000,35.7080,35.4000,35.5543,1264.1106,0.1778,ECU4
31.6270,1.5979,2.5534,0.2636,-1.6146,33.5520,30.1640,31.6573,1002.1822,1.5979,ECU4
45.6410,0.4620,0.2134,-1.1547,-0.6667,45.8720,44.9480,45.6428,2083.2610,0.4620,ECU4
70.1840,0.7113,0.5059,0.0000,-2.0000,70.8000,69.5680,70.1867,4926.1733,0.7113,ECU4
71.0110,1.2915,1.6680,1.1100,-0.6973,72.9360,70.1640,71.0198,5043.8131,1.2915,ECU4
32.6280,8.4798,71.9069,-1.1066,-0.7077,37.5560,20.0000,33.4442,1118.5166,8.4798,ECU4
51.0880,13.1421,172.7157,1.1543,-0.6670,70.8000,44.3120,52.3404,2739.5205,13.1421,ECU4
46.7760,0.0000,0.0000,1.1547,-0.6667,46.7760,46.7760,46.7760,2187.9942,0.0000,ECU4
42.4070,2.3507,5.5258,1.0321,-0.7437,45.8720,40.6360,42.4558,1802.4980,2.3507,ECU4
50.2410,2.0488,4.1977,0.9930,-0.7647,53.2440,48.6240,50.2723,2527.3064,2.0488,ECU4
47.0070,2.1394,4.5772,0.2476,-1.6769,49.5480,45.2360,47.0435,2213.0909,2.1394,ECU4
52.8590,1.1627,1.3518,-0.2066,-1.1657,54.1680,51.3960,52.8686,2795.0877,1.1627,ECU4
40.2510,0.4620,0.2134,-0.2138,-1.7202,40.6360,39.7120,40.2530,1620.3031,0.4620,ECU4
70.8000,0.0000,0.0000,-1.1547,-0.6667,70.8000,70.8000,70.8000,5012.6400,0.0000,ECU4
40.1740,0.3080,0.0949,1.1547,-0.6667,40.6360,40.0200,40.1749,1614.0214,0.3080,ECU4
35.8620,0.3080,0.0949,-1.1547,-0.6667,36.0160,35.4000,35.8630,1286.1542,0.3080,ECU4
69.0290,3.7501,14.0636,-1.1495,-0.6705,71.1080,63.4080,69.1054,4775.5505,3.7501,ECU4
59.6400,12.4665,155.4145,-1.1533,-0.6678,66.1800,40.9440,60.6093,3673.4905,2.4768,ECU4
142.3300,2.1706,4.7116,1.1084,-0.7020,145.5640,140.9440,142.3424,20261.3626,2.1706,ECU4
64.1780,13.2440,175.4035,-1.1547,-0.6667,70.8000,44.3120,65.1948,4250.3683,13.2440,ECU4
33.4750,0.1540,0.0237,-1.1547,-0.6667,33.5520,33.2440,33.4753,1120.5934,0.1540,ECU4
50.7800,1.7241,2.9724,0.8295,-0.8551,53.2440,49.2400,50.8019,2580.8377,1.7241,ECU4
64.1780,13.2440,175.4035,-1.1547,-0.6667,70.8000,44.3120,65.1948,4250.3683,13.2440,ECU4
46.2370,0.7278,0.5297,-0.6893,-1.1419,46.7760,45.2360,46.2413,2138.2574,0.7278,ECU4
45.9490,0.1540,0.0237,1.1547,-0.6667,46.1800,45.8720,45.9492,2111.3284,0.1540,ECU4
42.4070,2.3507,5.5258,1.0321,-0.7437,45.8720,40.6360,42.4558,1802.4980,2.3507,ECU4
33.4750,1.5979,2.5534,0.7597,-1.0625,35.7080,32.3200,33.5036,1122.4907,1.5979,ECU4
51.7810,1.5579,2.4269,0.1707,-1.7758,53.5520,50.4720,51.7986,2683.0922,1.5579,ECU4
36.4010,1.2159,1.4783,0.9503,-0.7862,38.1720,35.4000,36.4162,1326.1415,1.2159,ECU4
35.2460,2.0197,4.0792,-0.2621,-0.9847,37.5560,32.6280,35.2894,1245.3399,2.0197,ECU4
56.7190,12.7060,161.4417,0.0009,-1.9980,68.0280,45.5640,57.7765,3338.1263,1.1896,ECU4
36.8630,0.6350,0.4032,0.1153,-1.8478,37.5560,36.3240,36.8671,1359.1831,0.6350,ECU4
36.6320,0.9740,0.9486,-0.3651,-1.4267,37.5560,35.4000,36.6417,1342.6149,0.9740,ECU4
40.6360,0.8712,0.7589,0.8165,-1.0000,41.8680,40.0200,40.6430,1651.8537,0.8712,ECU4
45.0820,2.1560,4.6483,0.1852,-1.4130,47.7000,42.7720,45.1206,2035.8730,2.1560,ECU4
41.0210,0.7278,0.5297,-0.6893,-1.1419,41.5600,40.0200,41.0258,1683.1197,0.7278,ECU4
40.2510,0.6829,0.4664,0.9930,-0.7647,41.2520,39.7120,40.2553,1620.4928,0.6829,ECU4
31.3960,1.4446,2.0870,1.1190,-0.6915,33.5520,30.4720,31.4209,987.2741,1.4446,ECU4
42.4070,2.8159,7.9290,0.9163,-0.8024,46.4880,40.0200,42.4771,1804.3004,2.8159,ECU4
35.7080,10.4931,110.1055,-1.1410,-0.6778,41.5600,20.0000,36.8462,1357.6404,10.4931,ECU4
43.2340,0.5898,0.3478,0.4934,-1.3719,44.0040,42.7720,43.2370,1869.4396,0.5898,ECU4
41.0980,0.9240,0.8538,-1.1547,-0.6667,41.5600,39.7120,41.1058,1689.6859,0.9240,ECU4
41.4060,0.1778,0.0316,0.0000,-2.0000,41.5600,41.2520,41.4063,1714.4806,0.1778,ECU4
68.3360,2.8563,8.1583,-0.0232,-1.9692,70.8000,65.5640,68.3808,4675.9276,2.8563,ECU4
49.2400,3.2008,10.2453,-0.9218,-0.8880,51.3960,44.6200,49.3180,2432.2616,3.2008,ECU4
40.0200,1.8135,3.2886,-0.5431,-1.0000,41.8680,37.5560,40.0508,1604.0669,1.8135,ECU4
